num_sorteo;fecha_sorteo;num_1;num_2;num_3;num_4;num_5;num_6;sum_num;promedio;minimo;maximo;rango;desviacion_estandar;mediana;dia_semana;mes_sorteo;año_sorteo
275;6/12/2003;5;7;11;26;31;32;112;18,66666667;5;32;27;12,37201142;18,5;6;12;2003
276;10/12/2003;2;5;6;16;21;33;83;13,83333333;2;33;31;11,85608142;11;10;12;2003
277;13/12/2003;2;13;16;20;22;43;116;19,33333333;2;43;41;13,55974434;18;13;12;2003
278;17/12/2003;27;33;34;40;41;43;218;36,33333333;27;43;16;6,055300708;37;17;12;2003
279;20/12/2003;5;7;16;20;29;42;119;19,83333333;5;42;37;13,96304647;18;20;12;2003
280;24/12/2003;17;20;23;24;28;37;149;24,83333333;17;37;20;7,026141663;23,5;24;12;2003
281;27/12/2003;4;10;21;24;27;32;118;19,66666667;4;32;28;10,63328109;22,5;27;12;2003
282;31/12/2003;2;16;20;21;26;29;114;19;2;29;27;9,507891459;20,5;31;12;2003
283;3/01/2004;21;22;27;31;41;42;184;30,66666667;21;42;21;9,13600934;29;3;1;2004
284;7/01/2004;7;9;15;26;37;41;135;22,5;7;41;34;14,44645285;20,5;7;1;2004
285;10/01/2004;3;4;13;30;31;36;117;19,5;3;36;33;14,62532051;21,5;10;1;2004
286;14/01/2004;2;5;13;16;31;34;101;16,83333333;2;34;32;13,19722193;14,5;14;1;2004
287;17/01/2004;13;19;28;34;36;45;175;29,16666667;13;45;32;11,72035267;31;17;1;2004
288;21/01/2004;1;6;14;15;18;44;98;16,33333333;1;44;43;14,94880151;14,5;21;1;2004
289;24/01/2004;11;12;25;31;36;37;152;25,33333333;11;37;26;11,5354526;28;24;1;2004
290;28/01/2004;17;21;23;25;28;36;150;25;17;36;19;6,542170894;24;28;1;2004
291;31/01/2004;6;8;29;35;43;45;166;27,66666667;6;45;39;17,01371995;32;31;1;2004
292;4/02/2004;2;13;16;22;39;41;133;22,16666667;2;41;39;15,27634337;19;4;2;2004
293;7/02/2004;6;8;17;32;34;42;139;23,16666667;6;42;36;14,91866839;24,5;7;2;2004
294;11/02/2004;3;19;20;24;37;45;148;24,66666667;3;45;42;14,76030713;22;11;2;2004
295;14/02/2004;16;21;22;27;38;43;167;27,83333333;16;43;27;10,5340717;24,5;14;2;2004
296;18/02/2004;5;9;14;17;21;41;107;17,83333333;5;41;36;12,68726396;15,5;18;2;2004
297;21/02/2004;3;6;7;13;21;28;78;13;3;28;25;9,736529156;10;21;2;2004
298;25/02/2004;1;3;20;32;37;45;138;23;1;45;44;18,18790807;26;25;2;2004
299;28/02/2004;14;18;19;30;35;41;157;26,16666667;14;41;27;10,75949193;24,5;28;2;2004
300;3/03/2004;12;25;28;33;35;43;176;29,33333333;12;43;31;10,51982256;30,5;3;3;2004
301;6/03/2004;1;4;7;24;36;43;115;19,16666667;1;43;42;17,79232044;15,5;6;3;2004
302;10/03/2004;9;15;18;19;22;43;126;21;9;43;34;11,6447413;18,5;10;3;2004
303;13/03/2004;3;6;20;22;33;36;120;20;3;36;33;13,52035502;21;13;3;2004
304;17/03/2004;2;7;15;26;33;36;119;19,83333333;2;36;34;13,99166419;20,5;17;3;2004
305;20/03/2004;6;7;30;37;41;43;164;27,33333333;6;43;37;16,74116683;33,5;20;3;2004
306;24/03/2004;6;31;32;36;42;45;192;32;6;45;39;13,87083271;34;24;3;2004
307;27/03/2004;9;18;21;29;37;41;155;25,83333333;9;41;32;12,1064721;25;27;3;2004
308;31/03/2004;5;25;37;40;42;43;192;32;5;43;38;14,75127113;38,5;31;3;2004
309;3/04/2004;14;18;22;31;37;44;166;27,66666667;14;44;30;11,63901485;26,5;3;4;2004
310;7/04/2004;10;12;26;30;31;38;147;24,5;10;38;28;11,16691542;28;7;4;2004
311;10/04/2004;14;18;20;21;37;43;153;25,5;14;43;29;11,64044673;20,5;10;4;2004
312;14/04/2004;1;2;13;21;29;34;100;16,66666667;1;34;33;13,75015151;17;14;4;2004
313;17/04/2004;5;8;9;24;35;44;125;20,83333333;5;44;39;16,14207752;16,5;17;4;2004
314;21/04/2004;11;15;22;26;28;43;145;24,16666667;11;43;32;11,26794865;24;21;4;2004
315;24/04/2004;6;22;24;33;40;44;169;28,16666667;6;44;38;13,86241922;28,5;24;4;2004
316;28/04/2004;10;15;23;24;38;40;150;25;10;40;30;12,03328717;23,5;28;4;2004
317;1/05/2004;10;25;30;36;40;45;186;31;10;45;35;12,489996;33;1;5;2004
318;5/05/2004;2;8;15;27;35;44;131;21,83333333;2;44;42;16,26550542;21;5;5;2004
319;8/05/2004;10;16;21;31;42;43;163;27,16666667;10;43;33;13,73195786;26;8;5;2004
320;12/05/2004;2;6;12;25;35;37;117;19,5;2;37;35;14,97664849;18,5;12;5;2004
321;15/05/2004;6;9;19;34;35;38;141;23,5;6;38;32;14,06769349;26,5;15;5;2004
322;19/05/2004;9;15;34;35;37;42;172;28,66666667;9;42;33;13,33666625;34,5;19;5;2004
323;22/05/2004;4;9;24;27;29;31;124;20,66666667;4;31;27;11,32548748;25,5;22;5;2004
324;26/05/2004;4;18;21;32;36;39;150;25;4;39;35;13,20605922;26,5;26;5;2004
325;29/05/2004;4;10;14;24;26;38;116;19,33333333;4;38;34;12,37201142;19;29;5;2004
326;2/06/2004;5;12;14;24;36;44;135;22,5;5;44;39;15,06983742;19;2;6;2004
327;5/06/2004;1;2;7;13;35;44;102;17;1;44;43;18,16590212;10;5;6;2004
328;9/06/2004;3;5;7;18;31;40;104;17,33333333;3;40;37;15,26652111;12,5;9;6;2004
329;12/06/2004;11;14;15;16;20;31;107;17,83333333;11;31;20;7,08284312;15,5;12;6;2004
330;16/06/2004;17;21;31;33;36;40;178;29,66666667;17;40;23;8,891943919;32;16;6;2004
331;19/06/2004;16;23;24;28;32;44;167;27,83333333;16;44;28;9,558591249;26;19;6;2004
332;23/06/2004;6;8;15;19;36;37;121;20,16666667;6;37;31;13,49691323;17;23;6;2004
333;26/06/2004;8;12;31;33;40;45;169;28,16666667;8;45;37;14,98554859;32;26;6;2004
334;30/06/2004;3;9;12;13;37;40;114;19;3;40;37;15,53061493;12,5;30;6;2004
335;3/07/2004;18;23;31;35;38;45;190;31,66666667;18;45;27;9,912954487;33;3;7;2004
336;7/07/2004;8;10;16;19;23;41;117;19,5;8;41;33;11,91217864;17,5;7;7;2004
337;10/07/2004;1;26;27;28;37;39;158;26,33333333;1;39;38;13,55974434;27,5;10;7;2004
338;14/07/2004;4;9;14;26;27;33;113;18,83333333;4;33;29;11,47896627;20;14;7;2004
339;17/07/2004;5;13;21;22;33;43;137;22,83333333;5;43;38;13,6296246;21,5;17;7;2004
340;21/07/2004;7;17;20;22;34;37;137;22,83333333;7;37;30;11,12504682;21;21;7;2004
341;24/07/2004;5;16;21;24;26;29;121;20,16666667;5;29;24;8,658329323;22,5;24;7;2004
342;28/07/2004;1;11;19;27;38;41;137;22,83333333;1;41;40;15,54884776;23;28;7;2004
343;31/07/2004;2;6;9;31;32;36;116;19,33333333;2;36;34;15,2271687;20;31;7;2004
344;4/08/2004;8;11;14;28;31;43;135;22,5;8;43;35;13,69306394;21;4;8;2004
345;7/08/2004;7;15;21;22;28;34;127;21,16666667;7;34;27;9,495613022;21,5;7;8;2004
346;11/08/2004;4;5;12;33;40;43;137;22,83333333;4;43;39;17,85963792;22,5;11;8;2004
347;14/08/2004;7;9;19;21;29;43;128;21,33333333;7;43;36;13,35165408;20;14;8;2004
348;18/08/2004;16;24;38;40;42;44;204;34;16;44;28;11,3137085;39;18;8;2004
349;21/08/2004;3;6;24;29;31;37;130;21,66666667;3;37;34;13,96662689;26,5;21;8;2004
350;25/08/2004;2;10;17;29;33;42;133;22,16666667;2;42;40;15,09194045;23;25;8;2004
351;28/08/2004;6;17;19;22;28;41;133;22,16666667;6;41;35;11,72035267;20,5;28;8;2004
352;1/09/2004;12;22;25;26;33;42;160;26,66666667;12;42;30;10,15217546;25,5;1;9;2004
353;4/09/2004;2;10;11;24;42;44;133;22,16666667;2;44;42;17,62290177;17,5;4;9;2004
354;8/09/2004;21;33;36;37;40;45;212;35,33333333;21;45;24;8,115828157;36,5;8;9;2004
355;11/09/2004;5;13;16;26;28;31;119;19,83333333;5;31;26;10,1077528;21;11;9;2004
356;15/09/2004;4;9;11;37;39;41;141;23,5;4;41;37;17,1784749;24;15;9;2004
357;18/09/2004;18;21;33;36;37;42;187;31,16666667;18;42;24;9,537644713;34,5;18;9;2004
358;22/09/2004;3;15;24;31;36;39;148;24,66666667;3;39;36;13,69184672;27,5;22;9;2004
359;25/09/2004;24;30;31;33;34;39;191;31,83333333;24;39;15;4,956477244;32;25;9;2004
360;29/09/2004;1;5;8;33;35;42;124;20,66666667;1;42;41;17,91833326;20,5;29;9;2004
361;2/10/2004;16;17;21;35;39;41;169;28,16666667;16;41;25;11,42657721;28;2;10;2004
362;6/10/2004;8;10;21;22;39;44;144;24;8;44;36;14,76482306;21,5;6;10;2004
363;9/10/2004;2;34;37;42;44;45;204;34;2;45;43;16,23576299;39,5;9;10;2004
364;13/10/2004;5;6;19;21;29;36;116;19,33333333;5;36;31;12,30717948;20;13;10;2004
365;16/10/2004;8;14;19;25;26;37;129;21,5;8;37;29;10,17349497;22;16;10;2004
366;20/10/2004;11;26;29;36;38;45;185;30,83333333;11;45;34;11,82229532;32,5;20;10;2004
367;23/10/2004;4;13;14;22;33;38;124;20,66666667;4;38;34;12,92542714;18;23;10;2004
368;27/10/2004;7;24;28;32;36;44;171;28,5;7;44;37;12,58173279;30;27;10;2004
369;30/10/2004;7;16;23;38;41;45;170;28,33333333;7;45;38;15,27961605;30,5;30;10;2004
370;3/11/2004;8;29;36;38;44;45;200;33,33333333;8;45;37;13,70644617;37;3;11;2004
371;6/11/2004;4;8;14;23;25;31;105;17,5;4;31;27;10,52140675;18,5;6;11;2004
372;10/11/2004;3;4;6;12;21;43;89;14,83333333;3;43;40;15,32862246;9;10;11;2004
373;13/11/2004;2;3;6;13;16;26;66;11;2;26;24;9,208691547;9,5;13;11;2004
374;17/11/2004;8;12;29;34;35;37;155;25,83333333;8;37;29;12,60819839;31,5;17;11;2004
375;20/11/2004;3;10;12;14;38;45;122;20,33333333;3;45;42;16,95484198;13;20;11;2004
376;24/11/2004;10;15;18;21;28;35;127;21,16666667;10;35;25;9,064583094;19,5;24;11;2004
377;27/11/2004;10;20;27;29;33;44;163;27,16666667;10;44;34;11,54844867;28;27;11;2004
378;1/12/2004;5;8;11;21;42;45;132;22;5;45;40;17,52712184;16;1;12;2004
379;4/12/2004;20;22;31;38;44;45;200;33,33333333;20;45;25;10,8012345;34,5;4;12;2004
380;8/12/2004;5;6;12;14;18;40;95;15,83333333;5;40;35;12,81275406;13;8;12;2004
381;11/12/2004;2;15;24;28;30;37;136;22,66666667;2;37;35;12,45257671;26;11;12;2004
382;15/12/2004;3;13;29;33;43;44;165;27,5;3;44;41;16,46511464;31;15;12;2004
383;18/12/2004;11;12;25;30;37;42;157;26,16666667;11;42;31;12,76583983;27,5;18;12;2004
384;22/12/2004;11;20;25;37;42;45;180;30;11;45;34;13,44618905;31;22;12;2004
385;25/12/2004;18;20;28;39;40;41;186;31;18;41;23;10,43072385;33,5;25;12;2004
386;29/12/2004;11;16;18;20;42;45;152;25,33333333;11;45;34;14,41758186;19;29;12;2004
387;1/01/2005;21;25;34;37;44;45;206;34,33333333;21;45;24;9,791152469;35,5;1;1;2005
388;5/01/2005;1;7;21;23;40;41;133;22,16666667;1;41;40;16,4489108;22;5;1;2005
389;8/01/2005;15;16;18;20;35;36;140;23,33333333;15;36;21;9,584710046;19;8;1;2005
390;12/01/2005;7;22;27;34;35;42;167;27,83333333;7;42;35;12,31936146;30,5;12;1;2005
391;15/01/2005;2;25;28;31;38;44;168;28;2;44;42;14,49137675;29,5;15;1;2005
392;19/01/2005;4;14;25;30;39;43;155;25,83333333;4;43;39;14,85148702;27,5;19;1;2005
393;22/01/2005;3;4;11;14;30;32;94;15,66666667;3;32;29;12,59629575;12,5;22;1;2005
394;26/01/2005;2;8;17;26;35;40;128;21,33333333;2;40;38;15,0155475;21,5;26;1;2005
395;29/01/2005;13;24;27;33;35;42;174;29;13;42;29;10,05982107;30;29;1;2005
396;2/02/2005;5;11;15;16;20;32;99;16,5;5;32;27;9,137833441;15,5;2;2;2005
397;5/02/2005;6;14;16;26;36;40;138;23;6;40;34;13,31164903;21;5;2;2005
398;9/02/2005;11;18;24;25;29;40;147;24,5;11;40;29;9,853933225;24,5;9;2;2005
399;12/02/2005;3;23;28;33;35;40;162;27;3;40;37;13,13011805;30,5;12;2;2005
400;16/02/2005;7;14;21;27;33;43;145;24,16666667;7;43;36;13,02945381;24;16;2;2005
401;19/02/2005;6;13;26;39;41;42;167;27,83333333;6;42;36;15,48440075;32,5;19;2;2005
402;23/02/2005;14;17;21;25;36;38;151;25,16666667;14;38;24;9,907909298;23;23;2;2005
403;26/02/2005;4;15;17;27;35;37;135;22,5;4;37;33;12,77106104;22;26;2;2005
404;2/03/2005;4;16;29;32;33;38;152;25,33333333;4;38;34;12,80104162;30,5;2;3;2005
405;5/03/2005;1;8;23;24;26;45;127;21,16666667;1;45;44;15,38072387;23,5;5;3;2005
406;9/03/2005;5;10;12;25;30;35;117;19,5;5;35;30;12,1449578;18,5;9;3;2005
407;12/03/2005;7;10;29;33;35;43;157;26,16666667;7;43;36;14,45567939;31;12;3;2005
408;16/03/2005;3;16;18;30;36;43;146;24,33333333;3;43;40;14,70600784;24;16;3;2005
409;19/03/2005;5;10;32;38;40;43;168;28;5;43;38;16,35848404;35;19;3;2005
410;23/03/2005;8;10;13;14;15;36;96;16;8;36;28;10,13903348;13,5;23;3;2005
411;26/03/2005;7;17;26;39;41;42;172;28,66666667;7;42;35;14,48677558;32,5;26;3;2005
412;30/03/2005;1;13;15;26;30;38;123;20,5;1;38;37;13,36787193;20,5;30;3;2005
413;2/04/2005;8;18;21;24;39;40;150;25;8;40;32;12,4579292;22,5;2;4;2005
414;6/04/2005;3;5;12;20;34;45;119;19,83333333;3;45;42;16,72622691;16;6;4;2005
415;9/04/2005;15;22;25;30;37;38;167;27,83333333;15;38;23;8,931218655;27,5;9;4;2005
416;13/04/2005;6;14;15;16;26;41;118;19,66666667;6;41;35;12,24200419;15,5;13;4;2005
417;16/04/2005;17;18;19;26;34;38;152;25,33333333;17;38;21;8,936815242;22,5;16;4;2005
418;20/04/2005;1;4;9;10;17;41;82;13,66666667;1;41;40;14,4729633;9,5;20;4;2005
419;23/04/2005;5;21;23;31;34;43;157;26,16666667;5;43;38;13,06011741;27;23;4;2005
420;27/04/2005;2;6;8;29;33;44;122;20,33333333;2;44;42;17,25881417;18,5;27;4;2005
421;30/04/2005;8;16;18;19;24;44;129;21,5;8;44;36;12,19426095;18,5;30;4;2005
422;4/05/2005;1;4;7;11;17;20;60;10;1;20;19;7,429670248;9;4;5;2005
423;7/05/2005;8;9;12;30;37;39;135;22,5;8;39;31;14,43260198;21;7;5;2005
424;11/05/2005;7;9;10;33;38;40;137;22,83333333;7;40;33;15,71517314;21,5;11;5;2005
425;14/05/2005;3;13;14;28;34;40;132;22;3;40;37;14,2126704;21;14;5;2005
426;18/05/2005;3;11;19;20;21;36;110;18,33333333;3;36;33;11,05742586;19,5;18;5;2005
427;21/05/2005;5;13;20;30;42;44;154;25,66666667;5;44;39;15,75648015;25;21;5;2005
428;25/05/2005;4;11;23;31;32;36;137;22,83333333;4;36;32;12,7971351;27;25;5;2005
429;28/05/2005;5;10;16;18;29;36;114;19;5;36;31;11,62755348;17;28;5;2005
430;1/06/2005;1;4;25;31;34;42;137;22,83333333;1;42;41;16,70229525;28;1;6;2005
431;4/06/2005;7;12;14;15;27;32;107;17,83333333;7;32;25;9,579491984;14,5;4;6;2005
432;8/06/2005;1;8;23;24;35;44;135;22,5;1;44;43;16,08415369;23,5;8;6;2005
433;11/06/2005;4;10;13;14;23;24;88;14,66666667;4;24;20;7,685484153;13,5;11;6;2005
434;15/06/2005;2;3;12;13;16;31;77;12,83333333;2;31;29;10,5340717;12,5;15;6;2005
435;18/06/2005;7;8;12;21;37;45;130;21,66666667;7;45;38;15,9708067;16,5;18;6;2005
436;22/06/2005;14;16;25;31;36;38;160;26,66666667;14;38;24;10,11269829;28;22;6;2005
437;25/06/2005;2;3;13;33;35;43;129;21,5;2;43;41;17,72850812;23;25;6;2005
438;29/06/2005;9;10;13;20;31;33;116;19,33333333;9;33;24;10,55777754;16,5;29;6;2005
439;2/07/2005;10;11;19;27;43;44;154;25,66666667;10;44;34;15,1217283;23;2;7;2005
440;6/07/2005;4;10;13;15;19;41;102;17;4;41;37;12,79062156;14;6;7;2005
441;9/07/2005;3;8;13;24;27;35;110;18,33333333;3;35;32;12,29091806;18,5;9;7;2005
442;13/07/2005;7;10;12;24;25;27;105;17,5;7;27;20;8,780660567;18;13;7;2005
443;16/07/2005;8;16;18;25;30;44;141;23,5;8;44;36;12,58173279;21,5;16;7;2005
444;20/07/2005;4;14;24;30;41;43;156;26;4;43;39;15,2446712;27;20;7;2005
445;23/07/2005;2;6;8;32;35;43;126;21;2;43;41;17,64086166;20;23;7;2005
446;27/07/2005;5;23;24;27;30;43;152;25,33333333;5;43;38;12,30717948;25,5;27;7;2005
447;30/07/2005;4;11;22;26;29;33;125;20,83333333;4;33;29;11,16094381;24;30;7;2005
448;3/08/2005;2;3;4;15;19;42;85;14,16666667;2;42;40;15,32862246;9,5;3;8;2005
449;6/08/2005;2;14;22;32;33;43;146;24,33333333;2;43;41;14,78738201;27;6;8;2005
450;10/08/2005;2;5;9;20;24;33;93;15,5;2;33;31;12,11197754;14,5;10;8;2005
451;13/08/2005;2;4;23;26;30;32;117;19,5;2;32;30;13,17193987;24,5;13;8;2005
452;17/08/2005;5;18;19;30;31;42;145;24,16666667;5;42;37;12,89056503;24,5;17;8;2005
453;20/08/2005;1;6;17;32;33;34;123;20,5;1;34;33;14,65264481;24,5;20;8;2005
454;24/08/2005;6;13;25;27;37;39;147;24,5;6;39;33;13,01921657;26;24;8;2005
455;27/08/2005;1;3;12;18;21;24;79;13,16666667;1;24;23;9,537644713;15;27;8;2005
456;31/08/2005;2;12;18;22;43;45;142;23,66666667;2;45;43;17,14253968;20;31;8;2005
457;3/09/2005;3;7;11;17;26;27;91;15,16666667;3;27;24;9,928074671;14;3;9;2005
458;7/09/2005;10;19;32;43;44;45;193;32,16666667;10;45;35;14,74336009;37,5;7;9;2005
459;10/09/2005;12;13;19;41;42;45;172;28,66666667;12;45;33;15,57776193;30;10;9;2005
460;14/09/2005;3;12;21;27;29;43;135;22,5;3;43;40;13,96782016;24;14;9;2005
461;17/09/2005;6;8;15;24;31;34;118;19,66666667;6;34;28;11,80960061;19,5;17;9;2005
462;21/09/2005;3;5;22;26;31;35;122;20,33333333;3;35;32;13,4114379;24;21;9;2005
463;24/09/2005;6;7;34;37;38;43;165;27,5;6;43;37;16,5257375;35,5;24;9;2005
464;28/09/2005;2;3;4;18;35;41;103;17,16666667;2;41;39;17,2675032;11;28;9;2005
465;1/10/2005;4;7;11;18;27;31;98;16,33333333;4;31;27;10,94836365;14,5;1;10;2005
466;5/10/2005;4;13;18;22;27;42;126;21;4;42;38;12,9614814;20;5;10;2005
467;8/10/2005;2;15;16;24;28;30;115;19,16666667;2;30;28;10,40032051;20;8;10;2005
468;12/10/2005;10;14;18;22;27;45;136;22,66666667;10;45;35;12,45257671;20;12;10;2005
469;15/10/2005;14;17;25;29;32;38;155;25,83333333;14;38;24;9,108603991;27;15;10;2005
470;19/10/2005;4;15;17;26;35;45;142;23,66666667;4;45;41;14,80090087;21,5;19;10;2005
471;22/10/2005;4;16;18;22;23;35;118;19,66666667;4;35;31;10,1324561;20;22;10;2005
472;26/10/2005;10;22;27;40;41;43;183;30,5;10;43;33;13,12630946;33,5;26;10;2005
473;29/10/2005;10;12;24;40;43;44;173;28,83333333;10;44;34;15,60021367;32;29;10;2005
474;2/11/2005;3;16;19;20;41;44;143;23,83333333;3;44;41;15,71517314;19,5;2;11;2005
475;5/11/2005;2;6;24;28;42;44;146;24,33333333;2;44;42;17,59166469;26;5;11;2005
476;9/11/2005;3;5;10;15;27;43;103;17,16666667;3;43;40;15,2894299;12,5;9;11;2005
477;12/11/2005;15;21;22;25;32;42;157;26,16666667;15;42;27;9,537644713;23,5;12;11;2005
478;16/11/2005;11;19;22;25;35;42;154;25,66666667;11;42;31;11,20119041;23,5;16;11;2005
479;19/11/2005;3;20;23;28;31;45;150;25;3;45;42;13,84196518;25,5;19;11;2005
480;23/11/2005;5;6;22;26;28;31;118;19,66666667;5;31;26;11,36075115;24;23;11;2005
481;26/11/2005;7;29;32;39;40;41;188;31,33333333;7;41;34;12,84782731;35,5;26;11;2005
482;30/11/2005;4;14;15;19;29;34;115;19,16666667;4;34;30;10,87044924;17;30;11;2005
483;3/12/2005;3;6;9;13;41;42;114;19;3;42;39;17,74260409;11;3;12;2005
484;7/12/2005;2;17;24;36;41;42;162;27;2;42;40;15,72259521;30;7;12;2005
485;10/12/2005;3;10;11;21;28;32;105;17,5;3;32;29;11,32695899;16;10;12;2005
486;14/12/2005;6;20;22;30;32;40;150;25;6;40;34;11,78134118;26;14;12;2005
487;17/12/2005;7;13;25;31;40;45;161;26,83333333;7;45;38;14,89183221;28;17;12;2005
488;21/12/2005;18;20;35;36;37;44;190;31,66666667;18;44;26;10,32795559;35,5;21;12;2005
489;24/12/2005;29;33;39;40;41;45;227;37,83333333;29;45;16;5,810909281;39,5;24;12;2005
490;28/12/2005;6;25;26;27;34;35;153;25,5;6;35;29;10,44509454;26,5;28;12;2005
491;31/12/2005;2;4;8;10;30;39;93;15,5;2;39;37;15,25450753;9;31;12;2005
492;4/01/2006;9;20;22;27;33;45;156;26;9;45;36;12,26376777;24,5;4;1;2006
493;7/01/2006;7;16;32;34;35;41;165;27,5;7;41;34;13,06522101;33;7;1;2006
494;11/01/2006;5;6;18;21;29;34;113;18,83333333;5;34;29;11,78841239;19,5;11;1;2006
495;14/01/2006;2;5;10;20;39;42;118;19,66666667;2;42;40;17,2819752;15;14;1;2006
496;18/01/2006;2;20;23;32;34;38;149;24,83333333;2;38;36;13,09070917;27,5;18;1;2006
497;21/01/2006;7;8;9;23;39;43;129;21,5;7;43;36;16,24499923;16;21;1;2006
498;25/01/2006;5;25;34;39;41;44;188;31,33333333;5;44;39;14,5143607;36,5;25;1;2006
499;28/01/2006;9;18;22;28;35;44;156;26;9;44;35;12,4739729;25;28;1;2006
500;1/02/2006;1;11;12;25;27;44;120;20;1;44;43;15,20526225;18,5;1;2;2006
501;4/02/2006;7;13;25;32;36;45;158;26,33333333;7;45;38;14,33410851;28,5;4;2;2006
502;8/02/2006;2;5;17;23;24;25;96;16;2;25;23;10,11928851;20;8;2;2006
503;11/02/2006;11;14;21;34;35;43;158;26,33333333;11;43;32;12,86338473;27,5;11;2;2006
504;15/02/2006;16;20;23;30;33;45;167;27,83333333;16;45;29;10,496031;26,5;15;2;2006
505;18/02/2006;15;21;22;30;37;41;166;27,66666667;15;41;26;10,0730664;26;18;2;2006
506;22/02/2006;2;21;27;33;37;43;163;27,16666667;2;43;41;14,51091543;30;22;2;2006
507;25/02/2006;15;25;30;31;33;40;174;29;15;40;25;8,414273587;30,5;25;2;2006
508;1/03/2006;2;3;5;26;40;41;117;19,5;2;41;39;18,51215817;15,5;1;3;2006
509;4/03/2006;4;5;6;10;29;38;92;15,33333333;4;38;34;14,5005747;8;4;3;2006
510;8/03/2006;4;8;9;10;23;32;86;14,33333333;4;32;28;10,7827022;9,5;8;3;2006
511;11/03/2006;11;19;20;21;23;30;124;20,66666667;11;30;19;6,153589738;20,5;11;3;2006
512;15/03/2006;8;10;23;28;29;43;141;23,5;8;43;35;13,06522101;25,5;15;3;2006
513;18/03/2006;4;15;23;34;43;44;163;27,16666667;4;44;40;16,01769854;28,5;18;3;2006
514;22/03/2006;8;9;13;17;35;41;123;20,5;8;41;33;14,05346932;15;22;3;2006
515;25/03/2006;15;32;33;35;38;39;192;32;15;39;24;8,76356092;34;25;3;2006
516;29/03/2006;10;13;15;17;22;37;114;19;10;37;27;9,695359715;16;29;3;2006
517;1/04/2006;1;8;18;26;27;42;122;20,33333333;1;42;41;14,67878287;22;1;4;2006
518;5/04/2006;4;6;23;32;34;42;141;23,5;4;42;38;15,56598856;27,5;5;4;2006
519;8/04/2006;5;12;25;33;42;43;160;26,66666667;5;43;38;15,68013605;29;8;4;2006
520;12/04/2006;9;29;30;37;38;39;182;30,33333333;9;39;30;11,27238514;33,5;12;4;2006
521;15/04/2006;2;7;10;21;38;45;123;20,5;2;45;43;17,55847374;15,5;15;4;2006
522;19/04/2006;10;12;18;20;22;35;117;19,5;10;35;25;8,893818078;19;19;4;2006
523;22/04/2006;2;13;15;19;22;45;116;19,33333333;2;45;43;14,32014898;17;22;4;2006
524;26/04/2006;2;13;14;30;39;42;140;23,33333333;2;42;40;16,04576787;22;26;4;2006
525;29/04/2006;2;10;17;31;38;44;142;23,66666667;2;44;42;16,57307053;24;29;4;2006
526;3/05/2006;30;37;38;42;43;45;235;39,16666667;30;45;15;5,419102017;40;3;5;2006
527;6/05/2006;2;20;22;23;25;33;125;20,83333333;2;33;31;10,26482667;22,5;6;5;2006
528;10/05/2006;9;12;20;30;34;35;140;23,33333333;9;35;26;11,30781441;25;10;5;2006
529;13/05/2006;5;18;25;30;38;44;160;26,66666667;5;44;39;14,05228333;27,5;13;5;2006
530;17/05/2006;5;12;17;27;36;40;137;22,83333333;5;40;35;13,81906895;22;17;5;2006
531;20/05/2006;14;19;20;24;28;39;144;24;14;39;25;8,740709353;22;20;5;2006
532;24/05/2006;4;25;30;31;33;37;160;26,66666667;4;37;33;11,77568116;30,5;24;5;2006
533;27/05/2006;3;30;37;38;39;43;190;31,66666667;3;43;40;14,66515144;37,5;27;5;2006
534;31/05/2006;16;19;21;30;35;43;164;27,33333333;16;43;27;10,48173014;25,5;31;5;2006
535;3/06/2006;4;10;18;26;33;40;131;21,83333333;4;40;36;13,74651471;22;3;6;2006
536;7/06/2006;2;10;21;23;33;39;128;21,33333333;2;39;37;13,80821012;22;7;6;2006
537;10/06/2006;14;29;31;33;44;45;196;32,66666667;14;45;31;11,36075115;32;10;6;2006
538;14/06/2006;3;17;21;23;25;29;118;19,66666667;3;29;26;9,092121131;22;14;6;2006
539;17/06/2006;8;12;19;26;30;31;126;21;8;31;23;9,591663047;22,5;17;6;2006
540;21/06/2006;4;15;21;24;29;42;135;22,5;4;42;38;12,84912448;22,5;21;6;2006
541;24/06/2006;2;3;13;16;34;43;111;18,5;2;43;41;16,67033293;14,5;24;6;2006
542;28/06/2006;4;5;31;33;36;37;146;24,33333333;4;37;33;15,51343504;32;28;6;2006
543;1/07/2006;1;8;19;24;29;39;120;20;1;39;38;13,88524397;21,5;1;7;2006
544;5/07/2006;3;4;14;16;27;32;96;16;3;32;29;11,78134118;15;5;7;2006
545;8/07/2006;15;17;20;22;25;36;135;22,5;15;36;21;7,503332593;21;8;7;2006
546;12/07/2006;11;12;19;24;33;38;137;22,83333333;11;38;27;11,01665406;21,5;12;7;2006
547;15/07/2006;15;16;22;31;40;42;166;27,66666667;15;42;27;11,80960061;26,5;15;7;2006
548;19/07/2006;2;4;13;15;23;26;83;13,83333333;2;26;24;9,703951085;14;19;7;2006
549;22/07/2006;4;9;25;36;37;43;154;25,66666667;4;43;39;16,02081979;30,5;22;7;2006
550;26/07/2006;5;6;10;20;27;43;111;18,5;5;43;38;14,73431369;15;26;7;2006
551;29/07/2006;4;5;16;23;24;45;117;19,5;4;45;41;15,13604968;19,5;29;7;2006
552;2/08/2006;1;7;12;17;18;41;96;16;1;41;40;13,79855065;14,5;2;8;2006
